unique_id,ds,y,unit_price
DIVERS PATISSERIE,2021-10-15,0.0,7.0
DIVERS PATISSERIE,2021-10-16,14.0,7.0
DIVERS PATISSERIE,2021-10-17,21.0,7.0
DIVERS PATISSERIE,2021-10-18,0.0,7.0
DIVERS PATISSERIE,2021-10-19,0.0,7.0
DIVERS PATISSERIE,2021-10-20,0.0,7.0
DIVERS PATISSERIE,2021-10-21,0.0,7.0
DIVERS PATISSERIE,2021-10-22,0.0,7.0
DIVERS PATISSERIE,2021-10-23,14.0,7.0
DIVERS PATISSERIE,2021-10-24,14.0,7.0
DIVERS PATISSERIE,2021-10-25,7.0,7.0
DIVERS PATISSERIE,2021-10-26,0.0,7.0
DIVERS PATISSERIE,2021-10-27,0.0,7.0
DIVERS PATISSERIE,2021-10-28,0.0,7.0
DIVERS PATISSERIE,2021-10-29,21.0,7.0
DIVERS PATISSERIE,2021-10-30,14.0,7.0
DIVERS PATISSERIE,2021-10-31,14.0,7.0
DIVERS PATISSERIE,2021-11-01,0.0,7.0
DIVERS PATISSERIE,2021-11-02,8.0,8.0
DIVERS PATISSERIE,2021-11-03,0.0,8.0
DIVERS PATISSERIE,2021-11-04,0.0,8.0
DIVERS PATISSERIE,2021-11-05,0.0,8.0
DIVERS PATISSERIE,2021-11-06,7.0,7.0
DIVERS PATISSERIE,2021-11-07,7.0,7.0
DIVERS PATISSERIE,2021-11-08,7.0,7.0
DIVERS PATISSERIE,2021-11-09,24.5,6.0
DIVERS PATISSERIE,2021-11-10,0.0,6.0
DIVERS PATISSERIE,2021-11-11,7.0,7.0
DIVERS PATISSERIE,2021-11-12,24.0,24.0
DIVERS PATISSERIE,2021-11-13,7.0,7.0
DIVERS PATISSERIE,2021-11-14,7.0,7.0
DIVERS PATISSERIE,2021-11-15,0.0,7.0
DIVERS PATISSERIE,2021-11-16,2.0,2.0
DIVERS PATISSERIE,2021-11-17,0.0,2.0
DIVERS PATISSERIE,2021-11-18,0.0,2.0
DIVERS PATISSERIE,2021-11-19,0.0,2.0
DIVERS PATISSERIE,2021-11-20,0.0,2.0
DIVERS PATISSERIE,2021-11-21,7.0,7.0
DIVERS PATISSERIE,2021-11-22,7.0,7.0
DIVERS PATISSERIE,2021-11-23,38.0,3.0
DIVERS PATISSERIE,2021-11-24,0.0,3.0
DIVERS PATISSERIE,2021-11-25,0.0,3.0
DIVERS PATISSERIE,2021-11-26,0.0,3.0
DIVERS PATISSERIE,2021-11-27,34.5,24.0
DIVERS PATISSERIE,2021-11-28,35.0,7.0
DIVERS PATISSERIE,2021-11-29,0.0,7.0
DIVERS PATISSERIE,2021-11-30,0.0,7.0
DIVERS PATISSERIE,2021-12-01,0.0,7.0
DIVERS PATISSERIE,2021-12-02,0.0,7.0
DIVERS PATISSERIE,2021-12-03,0.0,7.0
DIVERS PATISSERIE,2021-12-04,14.0,10.5
DIVERS PATISSERIE,2021-12-05,0.0,10.5
DIVERS PATISSERIE,2021-12-06,0.0,10.5
DIVERS PATISSERIE,2021-12-07,0.0,10.5
DIVERS PATISSERIE,2021-12-08,0.0,10.5
DIVERS PATISSERIE,2021-12-09,0.0,10.5
DIVERS PATISSERIE,2021-12-10,0.0,10.5
DIVERS PATISSERIE,2021-12-11,0.0,10.5
DIVERS PATISSERIE,2021-12-12,28.0,3.5
DIVERS PATISSERIE,2021-12-13,6.5,3.5
DIVERS PATISSERIE,2021-12-14,0.0,3.5
DIVERS PATISSERIE,2021-12-15,0.0,3.5
DIVERS PATISSERIE,2021-12-16,0.0,3.5
DIVERS PATISSERIE,2021-12-17,0.0,3.5
DIVERS PATISSERIE,2021-12-18,12.0,6.0
DIVERS PATISSERIE,2021-12-19,7.0,7.0
DIVERS PATISSERIE,2021-12-20,0.0,7.0
DIVERS PATISSERIE,2021-12-21,14.0,3.5
DIVERS PATISSERIE,2021-12-22,28.0,14.0
DIVERS PATISSERIE,2021-12-23,0.0,14.0
DIVERS PATISSERIE,2021-12-24,56.0,3.5
DIVERS PATISSERIE,2021-12-25,14.0,7.0
DIVERS PATISSERIE,2021-12-26,28.0,7.0
DIVERS PATISSERIE,2021-12-27,0.0,7.0
DIVERS PATISSERIE,2021-12-28,0.0,7.0
DIVERS PATISSERIE,2021-12-29,0.0,7.0
DIVERS PATISSERIE,2021-12-30,0.0,7.0
DIVERS PATISSERIE,2021-12-31,26.3,3.5
DIVERS PATISSERIE,2022-01-01,0.0,3.5
DIVERS PATISSERIE,2022-01-02,14.0,4.0
DIVERS PATISSERIE,2022-01-03,0.0,4.0
DIVERS PATISSERIE,2022-01-04,7.0,7.0
DIVERS PATISSERIE,2022-01-05,0.0,7.0
DIVERS PATISSERIE,2022-01-06,0.0,7.0
DIVERS PATISSERIE,2022-01-07,0.0,7.0
DIVERS PATISSERIE,2022-01-08,0.0,7.0
DIVERS PATISSERIE,2022-01-09,18.0,18.0
DIVERS PATISSERIE,2022-01-10,0.0,18.0
DIVERS PATISSERIE,2022-01-11,26.0,4.0
DIVERS PATISSERIE,2022-01-12,0.0,4.0
DIVERS PATISSERIE,2022-01-13,0.0,4.0
DIVERS PATISSERIE,2022-01-14,0.0,4.0
DIVERS PATISSERIE,2022-01-15,0.0,4.0
DIVERS PATISSERIE,2022-01-16,0.0,4.0
DIVERS PATISSERIE,2022-01-17,0.0,4.0
DIVERS PATISSERIE,2022-01-18,0.0,4.0
DIVERS PATISSERIE,2022-01-19,0.0,4.0
DIVERS PATISSERIE,2022-01-20,0.0,4.0
DIVERS PATISSERIE,2022-01-21,0.0,4.0
DIVERS PATISSERIE,2022-01-22,0.0,4.0
DIVERS PATISSERIE,2022-01-23,0.0,4.0
DIVERS PATISSERIE,2022-01-24,0.0,4.0
DIVERS PATISSERIE,2022-01-25,9.0,6.0
DIVERS PATISSERIE,2022-01-26,0.0,6.0
DIVERS PATISSERIE,2022-01-27,0.0,6.0
DIVERS PATISSERIE,2022-01-28,0.0,6.0
DIVERS PATISSERIE,2022-01-29,0.0,6.0
DIVERS PATISSERIE,2022-01-30,0.0,6.0
DIVERS PATISSERIE,2022-01-31,0.0,6.0
DIVERS PATISSERIE,2022-02-01,12.0,1.0
DIVERS PATISSERIE,2022-02-02,0.0,1.0
DIVERS PATISSERIE,2022-02-03,0.0,1.0
DIVERS PATISSERIE,2022-02-04,0.0,1.0
DIVERS PATISSERIE,2022-02-05,7.0,7.0
DIVERS PATISSERIE,2022-02-06,7.0,7.0
DIVERS PATISSERIE,2022-02-07,0.0,7.0
DIVERS PATISSERIE,2022-02-08,0.0,7.0
DIVERS PATISSERIE,2022-02-09,0.0,7.0
DIVERS PATISSERIE,2022-02-10,0.0,7.0
DIVERS PATISSERIE,2022-02-11,0.0,7.0
DIVERS PATISSERIE,2022-02-12,0.0,7.0
DIVERS PATISSERIE,2022-02-13,0.0,7.0
DIVERS PATISSERIE,2022-02-14,0.0,7.0
DIVERS PATISSERIE,2022-02-15,15.75,4.0
DIVERS PATISSERIE,2022-02-16,0.0,4.0
DIVERS PATISSERIE,2022-02-17,0.0,4.0
DIVERS PATISSERIE,2022-02-18,0.0,4.0
DIVERS PATISSERIE,2022-02-19,0.0,4.0
DIVERS PATISSERIE,2022-02-20,0.0,4.0
DIVERS PATISSERIE,2022-02-21,0.0,4.0
DIVERS PATISSERIE,2022-02-22,24.0,3.0
DIVERS PATISSERIE,2022-02-23,0.0,3.0
DIVERS PATISSERIE,2022-02-24,0.0,3.0
DIVERS PATISSERIE,2022-02-25,0.0,3.0
DIVERS PATISSERIE,2022-02-26,0.0,3.0
DIVERS PATISSERIE,2022-02-27,10.5,7.0
DIVERS PATISSERIE,2022-02-28,0.0,7.0
DIVERS PATISSERIE,2022-03-01,0.0,7.0
DIVERS PATISSERIE,2022-03-02,0.0,7.0
DIVERS PATISSERIE,2022-03-03,0.0,7.0
DIVERS PATISSERIE,2022-03-04,0.0,7.0
DIVERS PATISSERIE,2022-03-05,0.0,7.0
DIVERS PATISSERIE,2022-03-06,7.0,7.0
DIVERS PATISSERIE,2022-03-07,0.0,7.0
DIVERS PATISSERIE,2022-03-08,0.0,7.0
DIVERS PATISSERIE,2022-03-09,0.0,7.0
DIVERS PATISSERIE,2022-03-10,0.0,7.0
DIVERS PATISSERIE,2022-03-11,0.0,7.0
DIVERS PATISSERIE,2022-03-12,0.0,7.0
DIVERS PATISSERIE,2022-03-13,0.0,7.0
DIVERS PATISSERIE,2022-03-14,0.0,7.0
DIVERS PATISSERIE,2022-03-15,0.0,7.0
DIVERS PATISSERIE,2022-03-16,0.0,7.0
DIVERS PATISSERIE,2022-03-17,0.0,7.0
DIVERS PATISSERIE,2022-03-18,0.0,7.0
DIVERS PATISSERIE,2022-03-19,2.0,2.0
DIVERS PATISSERIE,2022-03-20,0.0,2.0
DIVERS PATISSERIE,2022-03-21,9.0,2.0
DIVERS PATISSERIE,2022-03-22,9.0,5.0
DIVERS PATISSERIE,2022-03-23,9.0,2.0
DIVERS PATISSERIE,2022-03-24,0.0,2.0
DIVERS PATISSERIE,2022-03-25,0.0,2.0
DIVERS PATISSERIE,2022-03-26,0.0,2.0
DIVERS PATISSERIE,2022-03-27,0.0,2.0
DIVERS PATISSERIE,2022-03-28,15.0,1.0
DIVERS PATISSERIE,2022-03-29,4.0,2.0
DIVERS PATISSERIE,2022-03-30,0.0,2.0
DIVERS PATISSERIE,2022-03-31,0.0,2.0
DIVERS PATISSERIE,2022-04-01,0.0,2.0
DIVERS PATISSERIE,2022-04-02,0.0,2.0
DIVERS PATISSERIE,2022-04-03,0.0,2.0
DIVERS PATISSERIE,2022-04-04,23.0,14.0
DIVERS PATISSERIE,2022-04-05,12.0,3.5
DIVERS PATISSERIE,2022-04-06,1.0,1.0
DIVERS PATISSERIE,2022-04-07,0.0,1.0
DIVERS PATISSERIE,2022-04-08,0.0,1.0
DIVERS PATISSERIE,2022-04-09,0.0,1.0
DIVERS PATISSERIE,2022-04-10,0.0,1.0
DIVERS PATISSERIE,2022-04-11,0.0,1.0
DIVERS PATISSERIE,2022-04-12,7.0,7.0
DIVERS PATISSERIE,2022-04-13,0.0,7.0
DIVERS PATISSERIE,2022-04-14,0.0,7.0
DIVERS PATISSERIE,2022-04-15,21.0,15.0
DIVERS PATISSERIE,2022-04-16,37.0,7.0
DIVERS PATISSERIE,2022-04-17,60.0,3.0
DIVERS PATISSERIE,2022-04-18,6.0,3.0
DIVERS PATISSERIE,2022-04-19,70.25,7.0
DIVERS PATISSERIE,2022-04-20,0.0,7.0
DIVERS PATISSERIE,2022-04-21,0.0,7.0
DIVERS PATISSERIE,2022-04-22,0.0,7.0
DIVERS PATISSERIE,2022-04-23,0.0,7.0
DIVERS PATISSERIE,2022-04-24,0.0,7.0
DIVERS PATISSERIE,2022-04-25,0.0,7.0
DIVERS PATISSERIE,2022-04-26,0.0,7.0
DIVERS PATISSERIE,2022-04-27,0.0,7.0
DIVERS PATISSERIE,2022-04-28,0.0,7.0
DIVERS PATISSERIE,2022-04-29,7.0,7.0
DIVERS PATISSERIE,2022-04-30,14.0,7.0
DIVERS PATISSERIE,2022-05-01,7.0,7.0
DIVERS PATISSERIE,2022-05-02,0.0,7.0
DIVERS PATISSERIE,2022-05-03,0.0,7.0
DIVERS PATISSERIE,2022-05-04,0.0,7.0
DIVERS PATISSERIE,2022-05-05,0.0,7.0
DIVERS PATISSERIE,2022-05-06,0.0,7.0
DIVERS PATISSERIE,2022-05-07,0.0,7.0
DIVERS PATISSERIE,2022-05-08,0.0,7.0
DIVERS PATISSERIE,2022-05-09,0.0,7.0
DIVERS PATISSERIE,2022-05-10,15.0,1.0
DIVERS PATISSERIE,2022-05-11,0.0,0.0
DIVERS PATISSERIE,2022-05-12,0.0,0.0
DIVERS PATISSERIE,2022-05-13,0.0,0.0
DIVERS PATISSERIE,2022-05-14,0.0,0.0
DIVERS PATISSERIE,2022-05-15,0.0,0.0
DIVERS PATISSERIE,2022-05-16,0.0,0.0
DIVERS PATISSERIE,2022-05-17,6.0,3.0
DIVERS PATISSERIE,2022-05-18,0.0,3.0
DIVERS PATISSERIE,2022-05-19,0.0,3.0
DIVERS PATISSERIE,2022-05-20,0.0,3.0
DIVERS PATISSERIE,2022-05-21,0.0,3.0
DIVERS PATISSERIE,2022-05-22,0.0,3.0
DIVERS PATISSERIE,2022-05-23,0.0,3.0
DIVERS PATISSERIE,2022-05-24,20.75,2.0
DIVERS PATISSERIE,2022-05-25,12.0,12.0
DIVERS PATISSERIE,2022-05-26,0.0,12.0
DIVERS PATISSERIE,2022-05-27,0.0,12.0
DIVERS PATISSERIE,2022-05-28,0.0,12.0
DIVERS PATISSERIE,2022-05-29,0.0,12.0
DIVERS PATISSERIE,2022-05-30,0.0,12.0
DIVERS PATISSERIE,2022-05-31,0.0,12.0
DIVERS PATISSERIE,2022-06-01,0.0,12.0
DIVERS PATISSERIE,2022-06-02,0.0,12.0
DIVERS PATISSERIE,2022-06-03,0.0,12.0
DIVERS PATISSERIE,2022-06-04,0.0,12.0
DIVERS PATISSERIE,2022-06-05,0.0,12.0
DIVERS PATISSERIE,2022-06-06,0.0,12.0
DIVERS PATISSERIE,2022-06-07,6.6,6.6
DIVERS PATISSERIE,2022-06-08,7.700000000000001,4.4
DIVERS PATISSERIE,2022-06-09,9.9,2.2
DIVERS PATISSERIE,2022-06-10,0.0,2.2
DIVERS PATISSERIE,2022-06-11,64.0,5.0
DIVERS PATISSERIE,2022-06-12,0.0,5.0
DIVERS PATISSERIE,2022-06-13,9.4,5.0
DIVERS PATISSERIE,2022-06-14,0.0,5.0
DIVERS PATISSERIE,2022-06-15,0.0,5.0
DIVERS PATISSERIE,2022-06-16,0.0,5.0
DIVERS PATISSERIE,2022-06-17,0.0,5.0
DIVERS PATISSERIE,2022-06-18,3.0,3.0
DIVERS PATISSERIE,2022-06-19,54.0,18.0
DIVERS PATISSERIE,2022-06-20,0.0,18.0
DIVERS PATISSERIE,2022-06-21,0.0,18.0
DIVERS PATISSERIE,2022-06-22,0.0,18.0
DIVERS PATISSERIE,2022-06-23,0.0,18.0
DIVERS PATISSERIE,2022-06-24,0.0,18.0
DIVERS PATISSERIE,2022-06-25,20.0,6.0
DIVERS PATISSERIE,2022-06-26,3.5,3.5
DIVERS PATISSERIE,2022-06-27,0.0,3.5
DIVERS PATISSERIE,2022-06-28,2.0,1.0
DIVERS PATISSERIE,2022-06-29,0.0,1.0
DIVERS PATISSERIE,2022-06-30,0.0,1.0
DIVERS PATISSERIE,2022-07-01,0.0,1.0
DIVERS PATISSERIE,2022-07-02,0.0,0.0
DIVERS PATISSERIE,2022-07-03,0.0,0.0
DIVERS PATISSERIE,2022-07-04,0.0,0.0
DIVERS PATISSERIE,2022-07-05,0.0,0.0
DIVERS PATISSERIE,2022-07-06,0.0,0.0
DIVERS PATISSERIE,2022-07-07,0.0,0.0
DIVERS PATISSERIE,2022-07-08,0.0,0.0
DIVERS PATISSERIE,2022-07-09,2.0,2.0
DIVERS PATISSERIE,2022-07-10,10.5,10.5
DIVERS PATISSERIE,2022-07-11,0.0,10.5
DIVERS PATISSERIE,2022-07-12,6.6,2.2
DIVERS PATISSERIE,2022-07-13,0.0,2.2
DIVERS PATISSERIE,2022-07-14,3.0,3.0
DIVERS PATISSERIE,2022-07-15,0.0,3.0
DIVERS PATISSERIE,2022-07-16,0.0,3.0
DIVERS PATISSERIE,2022-07-17,0.0,3.0
DIVERS PATISSERIE,2022-07-18,0.0,3.0
DIVERS PATISSERIE,2022-07-19,6.0,6.0
DIVERS PATISSERIE,2022-07-20,3.0,3.0
DIVERS PATISSERIE,2022-07-21,0.0,3.0
DIVERS PATISSERIE,2022-07-22,0.0,3.0
DIVERS PATISSERIE,2022-07-23,0.0,3.0
DIVERS PATISSERIE,2022-07-24,0.0,3.0
DIVERS PATISSERIE,2022-07-25,0.0,3.0
DIVERS PATISSERIE,2022-07-26,60.0,60.0
DIVERS PATISSERIE,2022-07-27,0.0,60.0
DIVERS PATISSERIE,2022-07-28,0.0,60.0
DIVERS PATISSERIE,2022-07-29,0.0,60.0
DIVERS PATISSERIE,2022-07-30,0.0,60.0
DIVERS PATISSERIE,2022-07-31,0.0,60.0
DIVERS PATISSERIE,2022-08-01,3.5,3.5
DIVERS PATISSERIE,2022-08-02,31.0,14.0
DIVERS PATISSERIE,2022-08-03,0.0,14.0
DIVERS PATISSERIE,2022-08-04,0.0,14.0
DIVERS PATISSERIE,2022-08-05,24.0,24.0
DIVERS PATISSERIE,2022-08-06,0.0,24.0
DIVERS PATISSERIE,2022-08-07,0.0,24.0
DIVERS PATISSERIE,2022-08-08,0.0,24.0
DIVERS PATISSERIE,2022-08-09,0.0,24.0
DIVERS PATISSERIE,2022-08-10,0.0,24.0
DIVERS PATISSERIE,2022-08-11,0.0,24.0
DIVERS PATISSERIE,2022-08-12,0.0,24.0
DIVERS PATISSERIE,2022-08-13,0.0,24.0
DIVERS PATISSERIE,2022-08-14,18.0,3.0
DIVERS PATISSERIE,2022-08-15,24.0,3.0
DIVERS PATISSERIE,2022-08-16,0.0,3.0
DIVERS PATISSERIE,2022-08-17,0.0,3.0
DIVERS PATISSERIE,2022-08-18,0.0,3.0
DIVERS PATISSERIE,2022-08-19,0.0,3.0
DIVERS PATISSERIE,2022-08-20,24.0,12.0
DIVERS PATISSERIE,2022-08-21,9.0,6.0
DIVERS PATISSERIE,2022-08-22,26.0,3.0
DIVERS PATISSERIE,2022-08-23,15.0,9.0
DIVERS PATISSERIE,2022-08-24,9.0,9.0
DIVERS PATISSERIE,2022-08-25,6.0,6.0
DIVERS PATISSERIE,2022-08-26,6.0,6.0
DIVERS PATISSERIE,2022-08-27,9.0,6.0
DIVERS PATISSERIE,2022-08-28,41.0,6.0
DIVERS PATISSERIE,2022-08-29,0.0,6.0
DIVERS PATISSERIE,2022-08-30,15.0,7.0
DIVERS PATISSERIE,2022-08-31,0.0,7.0
DIVERS PATISSERIE,2022-09-01,0.0,7.0
DIVERS PATISSERIE,2022-09-02,0.0,7.0
DIVERS PATISSERIE,2022-09-03,0.0,7.0
DIVERS PATISSERIE,2022-09-04,0.0,7.0
DIVERS PATISSERIE,2022-09-05,28.0,14.0
DIVERS PATISSERIE,2022-09-06,0.0,14.0
DIVERS PATISSERIE,2022-09-07,7.0,7.0
DIVERS PATISSERIE,2022-09-08,0.0,7.0
DIVERS PATISSERIE,2022-09-09,30.0,30.0
DIVERS PATISSERIE,2022-09-10,0.0,30.0
DIVERS PATISSERIE,2022-09-11,0.0,30.0
DIVERS PATISSERIE,2022-09-12,0.0,30.0
DIVERS PATISSERIE,2022-09-13,0.0,30.0
DIVERS PATISSERIE,2022-09-14,0.0,30.0
DIVERS PATISSERIE,2022-09-15,0.0,30.0
DIVERS PATISSERIE,2022-09-16,0.0,30.0
DIVERS PATISSERIE,2022-09-17,0.0,30.0
DIVERS PATISSERIE,2022-09-18,0.0,30.0
DIVERS PATISSERIE,2022-09-19,0.0,30.0
DIVERS PATISSERIE,2022-09-20,30.700000000000003,2.2
DIVERS SANDWICHS,2021-01-04,7.5,2.5
DIVERS SANDWICHS,2021-01-05,7.5,5.0
DIVERS SANDWICHS,2021-01-06,0.0,5.0
DIVERS SANDWICHS,2021-01-07,15.0,2.5
DIVERS SANDWICHS,2021-01-08,12.5,5.0
DIVERS SANDWICHS,2021-01-09,0.0,5.0
DIVERS SANDWICHS,2021-01-10,0.0,5.0
DIVERS SANDWICHS,2021-01-11,0.0,5.0
DIVERS SANDWICHS,2021-01-12,0.0,5.0
DIVERS SANDWICHS,2021-01-13,0.0,5.0
DIVERS SANDWICHS,2021-01-14,0.0,5.0
DIVERS SANDWICHS,2021-01-15,4.57,4.5
DIVERS SANDWICHS,2021-01-16,0.0,4.5
DIVERS SANDWICHS,2021-01-17,0.0,4.5
DIVERS SANDWICHS,2021-01-18,0.0,4.5
DIVERS SANDWICHS,2021-01-19,7.5,2.5
DIVERS SANDWICHS,2021-01-20,0.0,2.5
DIVERS SANDWICHS,2021-01-21,22.5,2.5
DIVERS SANDWICHS,2021-01-22,12.5,5.0
DIVERS SANDWICHS,2021-01-23,4.5,3.0
DIVERS SANDWICHS,2021-01-24,0.0,3.0
DIVERS SANDWICHS,2021-01-25,10.0,2.5
DIVERS SANDWICHS,2021-01-26,2.5,2.5
DIVERS SANDWICHS,2021-01-27,0.0,2.5
DIVERS SANDWICHS,2021-01-28,0.0,2.5
DIVERS SANDWICHS,2021-01-29,7.5,2.5
DIVERS SANDWICHS,2021-01-30,0.0,2.5
DIVERS SANDWICHS,2021-01-31,0.0,2.5
DIVERS SANDWICHS,2021-02-01,12.0,2.0
DIVERS SANDWICHS,2021-02-02,9.5,4.5
DIVERS SANDWICHS,2021-02-03,0.0,4.5
DIVERS SANDWICHS,2021-02-04,5.0,2.5
DIVERS SANDWICHS,2021-02-05,7.5,2.5
DIVERS SANDWICHS,2021-02-06,0.0,2.5
DIVERS SANDWICHS,2021-02-07,0.0,2.5
DIVERS SANDWICHS,2021-02-08,5.0,2.5
DIVERS SANDWICHS,2021-02-09,8.5,2.0
DIVERS SANDWICHS,2021-02-10,0.0,2.0
DIVERS SANDWICHS,2021-02-11,5.0,5.0
DIVERS SANDWICHS,2021-02-12,0.0,5.0
DIVERS SANDWICHS,2021-02-13,2.0,2.0
DIVERS SANDWICHS,2021-02-14,0.0,2.0
DIVERS SANDWICHS,2021-02-15,7.5,2.5
DIVERS SANDWICHS,2021-02-16,7.5,2.5
DIVERS SANDWICHS,2021-02-17,0.0,2.5
DIVERS SANDWICHS,2021-02-18,0.0,2.5
DIVERS SANDWICHS,2021-02-19,7.5,5.0
DIVERS SANDWICHS,2021-02-20,0.0,5.0
DIVERS SANDWICHS,2021-02-21,0.0,5.0
DIVERS SANDWICHS,2021-02-22,5.0,2.5
DIVERS SANDWICHS,2021-02-23,7.5,2.5
DIVERS SANDWICHS,2021-02-24,0.0,2.5
DIVERS SANDWICHS,2021-02-25,0.0,2.5
DIVERS SANDWICHS,2021-02-26,0.0,2.5
DIVERS SANDWICHS,2021-02-27,0.0,2.5
DIVERS SANDWICHS,2021-02-28,0.0,2.5
DIVERS SANDWICHS,2021-03-01,5.0,2.5
DIVERS SANDWICHS,2021-03-02,7.5,0.25
DIVERS SANDWICHS,2021-03-03,0.0,0.25
DIVERS SANDWICHS,2021-03-04,7.5,2.5
DIVERS SANDWICHS,2021-03-05,17.5,2.5
DIVERS SANDWICHS,2021-03-06,0.0,2.5
DIVERS SANDWICHS,2021-03-07,0.0,2.5
DIVERS SANDWICHS,2021-03-08,7.5,2.5
DIVERS SANDWICHS,2021-03-09,11.5,4.0
DIVERS SANDWICHS,2021-03-10,0.0,4.0
DIVERS SANDWICHS,2021-03-11,0.0,4.0
DIVERS SANDWICHS,2021-03-12,0.0,4.0
DIVERS SANDWICHS,2021-03-13,0.0,4.0
DIVERS SANDWICHS,2021-03-14,0.0,4.0
DIVERS SANDWICHS,2021-03-15,5.0,2.5
DIVERS SANDWICHS,2021-03-16,15.0,2.5
DIVERS SANDWICHS,2021-03-17,0.0,2.5
DIVERS SANDWICHS,2021-03-18,10.0,2.5
DIVERS SANDWICHS,2021-03-19,2.5,2.5
DIVERS SANDWICHS,2021-03-20,0.0,2.5
DIVERS SANDWICHS,2021-03-21,0.0,2.5
DIVERS SANDWICHS,2021-03-22,5.0,2.5
DIVERS SANDWICHS,2021-03-23,7.5,2.5
DIVERS SANDWICHS,2021-03-24,0.0,2.5
DIVERS SANDWICHS,2021-03-25,5.0,2.5
DIVERS SANDWICHS,2021-03-26,20.0,2.5
DIVERS SANDWICHS,2021-03-27,0.0,2.5
DIVERS SANDWICHS,2021-03-28,0.0,2.5
DIVERS SANDWICHS,2021-03-29,0.0,2.5
DIVERS SANDWICHS,2021-03-30,0.0,2.5
DIVERS SANDWICHS,2021-03-31,0.0,2.5
DIVERS SANDWICHS,2021-04-01,0.0,2.5
DIVERS SANDWICHS,2021-04-02,3.5,3.5
DIVERS SANDWICHS,2021-04-03,0.0,3.5
DIVERS SANDWICHS,2021-04-04,0.0,3.5
DIVERS SANDWICHS,2021-04-05,0.0,3.5
DIVERS SANDWICHS,2021-04-06,0.0,3.5
DIVERS SANDWICHS,2021-04-07,0.0,3.5
DIVERS SANDWICHS,2021-04-08,0.0,3.5
DIVERS SANDWICHS,2021-04-09,5.0,5.0
DIVERS SANDWICHS,2021-04-10,0.0,5.0
DIVERS SANDWICHS,2021-04-11,0.0,5.0
DIVERS SANDWICHS,2021-04-12,20.0,2.5
DIVERS SANDWICHS,2021-04-13,7.5,2.5
DIVERS SANDWICHS,2021-04-14,0.0,2.5
DIVERS SANDWICHS,2021-04-15,0.0,2.5
DIVERS SANDWICHS,2021-04-16,0.0,2.5
DIVERS SANDWICHS,2021-04-17,0.0,2.5
DIVERS SANDWICHS,2021-04-18,0.0,2.5
DIVERS SANDWICHS,2021-04-19,10.0,2.5
DIVERS SANDWICHS,2021-04-20,12.5,2.5
DIVERS SANDWICHS,2021-04-21,0.0,2.5
DIVERS SANDWICHS,2021-04-22,0.0,2.5
DIVERS SANDWICHS,2021-04-23,0.0,2.5
DIVERS SANDWICHS,2021-04-24,0.0,2.5
DIVERS SANDWICHS,2021-04-25,0.0,2.5
DIVERS SANDWICHS,2021-04-26,7.5,2.5
DIVERS SANDWICHS,2021-04-27,10.0,2.5
DIVERS SANDWICHS,2021-04-28,0.0,2.5
DIVERS SANDWICHS,2021-04-29,0.0,2.5
DIVERS SANDWICHS,2021-04-30,0.0,2.5
DIVERS SANDWICHS,2021-05-01,0.0,2.5
DIVERS SANDWICHS,2021-05-02,0.0,2.5
DIVERS SANDWICHS,2021-05-03,12.5,2.5
DIVERS SANDWICHS,2021-05-04,5.0,5.0
DIVERS SANDWICHS,2021-05-05,0.0,5.0
DIVERS SANDWICHS,2021-05-06,0.0,5.0
DIVERS SANDWICHS,2021-05-07,0.0,5.0
DIVERS SANDWICHS,2021-05-08,0.0,5.0
DIVERS SANDWICHS,2021-05-09,0.0,5.0
DIVERS SANDWICHS,2021-05-10,7.5,2.5
DIVERS SANDWICHS,2021-05-11,12.5,2.5
DIVERS SANDWICHS,2021-05-12,0.0,2.5
DIVERS SANDWICHS,2021-05-13,0.0,2.5
DIVERS SANDWICHS,2021-05-14,0.0,2.5
DIVERS SANDWICHS,2021-05-15,0.0,2.5
DIVERS SANDWICHS,2021-05-16,0.0,2.5
DIVERS SANDWICHS,2021-05-17,0.0,2.5
DIVERS SANDWICHS,2021-05-18,0.0,2.5
DIVERS SANDWICHS,2021-05-19,0.0,2.5
DIVERS SANDWICHS,2021-05-20,0.0,2.5
DIVERS SANDWICHS,2021-05-21,0.0,2.5
DIVERS SANDWICHS,2021-05-22,0.0,2.5
DIVERS SANDWICHS,2021-05-23,0.0,2.5
DIVERS SANDWICHS,2021-05-24,0.0,2.5
DIVERS SANDWICHS,2021-05-25,15.5,2.5
DIVERS SANDWICHS,2021-05-26,0.0,2.5
DIVERS SANDWICHS,2021-05-27,0.0,2.5
DIVERS SANDWICHS,2021-05-28,20.0,5.0
DIVERS SANDWICHS,2021-05-29,0.0,5.0
DIVERS SANDWICHS,2021-05-30,0.0,5.0
DIVERS SANDWICHS,2021-05-31,22.5,2.5
DIVERS SANDWICHS,2021-06-01,27.5,2.5
DIVERS SANDWICHS,2021-06-02,17.5,2.5
DIVERS SANDWICHS,2021-06-03,0.0,2.5
DIVERS SANDWICHS,2021-06-04,0.0,2.5
DIVERS SANDWICHS,2021-06-05,0.0,2.5
DIVERS SANDWICHS,2021-06-06,0.0,2.5
DIVERS SANDWICHS,2021-06-07,0.0,2.5
DIVERS SANDWICHS,2021-06-08,0.0,2.5
DIVERS SANDWICHS,2021-06-09,0.0,2.5
DIVERS SANDWICHS,2021-06-10,0.0,2.5
